loan_amnt,int_rate,EmploymentLength ,Loan_Purpose ,home_ownership,LoanTerm,total_rec_prncp,total_rec_int,total_pymnt
21000,8,7,3,3,3,503.61,436.45,846
21000,15,11,3,3,3,534.52,360.31,570
21200,9,6,2,1,2,567.05,283.27,850
21250,14,4,2,3,3,501.81,453.42,955
21500,12,1,3,1,2,415.67,707.54,917
21500,15,10,2,1,2,531.95,384.99,997
21500,21,5,3,1,2,507.71,450.66,1123
21500,14,5,9,1,2,488.24,508.27,958
21500,20,3,2,2,3,427.06,686.49,1114
21550,27,10,3,3,3,347.5,910.24,1258
21600,8,10,3,1,1,1066.33,276.47,1343
21600,8,10,3,3,1,1777.66,185.36,1963
21600,11,10,3,1,2,466.06,575.06,914
21600,10,10,9,1,2,549.78,364.18,894
21600,13,5,4,1,2,549.78,351.32,944
21600,13,8,3,1,2,555.42,338.51,967
21600,17,10,3,2,3,518.01,448.91,1041
21600,11,1,3,3,3,510.09,493.43,901
21600,14,10,3,3,3,518.01,425.55,1004
21650,13,1,10,3,3,519.21,442.15,961
21775,10,1,2,1,1,559.91,353.75,914
21800,27,3,3,2,1,397.76,462.38,860
22000,19,10,2,1,1,1113.88,222.04,945
22000,8,10,2,1,1,989.24,498.11,676
22000,6,10,2,1,1,1086.05,281.59,1336
22000,6,4,2,1,1,546.35,129.36,1336
22000,8,4,3,1,1,1113.88,222.04,1368
22000,14,10,2,2,1,1086.05,281.59,1487
22000,8,11,3,2,1,458.54,486.13,2041
22000,10,10,3,3,1,523.92,233.57,757
22000,8,10,3,3,1,1787.58,253.41,1368
22000,18,1,4,1,1,527.6,449.3,536
22000,15,1,3,1,1,544.32,408.37,22229
22000,12,1,2,1,1,527.6,449.3,938
22000,22,1,2,1,2,527.6,449.3,1183
22000,8,1,4,1,2,544.32,408.37,821
22000,20,10,3,1,2,484.72,558.97,1139
22000,14,10,2,1,2,507.03,501,1008
22000,14,10,3,1,2,597.91,233.2,1008
22000,12,10,2,1,2,448.99,495.83,953
22000,12,10,2,1,2,228.86,307.49,938
22000,12,10,2,1,2,499.59,520.09,967
22000,13,10,3,1,2,597.91,283.25,977
22000,13,10,3,1,2,559.96,370.93,977
22000,10,10,3,1,2,559.96,370.93,477
22000,11,10,3,1,2,559.97,377.47,924
22000,11,10,3,1,2,597.91,223.2,937
22000,19,2,3,1,2,544.32,393.94,945
22000,17,2,4,1,2,527.6,441.37,1071
22000,10,2,3,1,2,293.14,134.6,967
22000,8,3,3,1,2,364.74,703.49,831
22000,8,3,3,1,2,519.52,461.13,871
22000,14,4,2,1,2,597.91,278.25,526
22000,12,4,2,1,2,474.69,575.37,945
22000,13,4,3,1,2,544.32,401.16,969
22000,23,5,3,1,2,21990.82,238.65,1193
22000,17,5,3,1,2,281.64,195.7,1050
22000,11,5,6,1,2,474.69,575.37,937
22000,12,6,3,1,2,436.98,678.11,953
22000,18,7,4,1,2,559.96,364.38,1095
22000,20,7,9,1,2,396.35,796.97,1127
22000,16,7,3,1,2,474.69,596.04,1044
22000,14,8,2,1,2,519.52,477.71,1072
22000,8,9,3,1,2,252,274.12,926
22000,8,11,2,1,3,544.32,415.58,801
22000,8,11,3,1,3,597.91,288.26,886
22000,11,1,3,2,3,436.98,690.28,937
22000,15,10,3,2,3,559.96,377.48,1020
22000,26,2,3,2,3,544.32,408.37,1068
22000,9,3,2,2,3,507.03,501,428
22000,20,11,2,2,3,448.99,656.23,1115
22000,11,1,2,3,3,408.29,774.75,931
22000,12,1,3,3,3,551.39,301.53,945
22000,14,1,3,3,3,544.32,393.94,990
22000,12,1,2,3,3,507.03,483.32,953
22000,13,1,3,3,3,448.99,633.08,977
22000,14,10,2,3,3,565.7,401.6,997
22000,8,10,2,3,3,519.53,552.28,881
22000,18,2,3,3,3,544.32,422.79,1062
22000,11,2,2,3,3,597.91,273.25,957
22000,11,2,3,3,3,527.6,441.37,853
22000,11,2,3,3,3,648.29,277.87,937
22000,12,4,2,3,3,597.92,203.17,960
22000,11,5,3,3,3,461.13,600.56,931
22000,8,5,3,3,3,559.97,397.13,876
22000,19,6,2,3,3,435.42,704.01,1082
22000,19,8,3,3,3,544.32,401.16,1105
22000,13,8,2,3,3,461.13,633.51,969
22000,17,11,3,3,3,559.96,377.48,1050
22000,14,11,9,3,3,559.96,377.48,981
22100,11,5,3,1,2,501.86,513.24,994
22100,15,2,3,3,3,562.51,431.84,1015
22200,12,10,4,1,2,549.27,397.53,947
22250,14,10,2,1,2,525.42,474.76,1000
22300,12,3,2,1,2,551.75,413.94,966
22325,13,4,2,3,3,535.4,439.83,975
22400,19,10,10,1,1,1095.78,308.45,22695
22400,9,10,3,1,1,1095.78,308.45,1404
22400,9,2,3,1,1,22400,294.63,1404
22400,20,1,3,1,1,493.54,569.13,555
22400,12,10,2,1,2,553.13,416.88,970
22400,12,10,9,1,2,554.22,415.79,977
22400,12,6,3,1,2,554.22,423.14,970
22400,16,10,2,2,3,483.31,596.36,1063
22400,17,2,3,2,3,220.63,334.66,1080
22500,15,1,3,1,2,510.95,531.91,1043
22500,12,10,2,1,2,556.68,402.9,960
22500,11,5,3,1,2,241.04,412.18,957
22500,8,6,2,1,2,563.92,393.2,896
22500,20,1,3,3,3,611.49,284.57,1140
22500,18,10,3,3,3,446.92,693.52,1120
22500,17,10,2,3,3,471.61,647.91,653
22575,14,10,2,1,2,520.28,550.39,1071
22600,10,2,2,3,3,581.13,367.16,948
22650,11,7,4,1,1,1077.19,379.66,1457
22775,12,4,3,1,2,517.2,538.41,1001
22775,15,4,3,3,3,563.5,437.68,1056
22800,16,10,3,1,2,378,945.69,617
22800,26,10,3,3,3,249.5,367.99,1324
22825,13,4,3,3,3,2760.09,461.67,3222
22900,27,10,3,1,2,369.26,984.62,1354
22950,13,6,3,3,1,1055.31,465.99,1521
23000,11,1,3,1,1,539.61,202.32,23407
23000,6,10,3,1,1,1164.51,232.13,1397
23000,14,2,2,1,1,23000,406.78,1536
23000,11,3,3,1,1,1047.47,488.9,742
23000,14,2,2,2,1,841.23,360.35,1062
23000,14,1,3,1,1,456.84,721.66,1035
23000,13,1,3,1,2,530.09,523.78,1030
23000,22,10,2,1,2,259.54,355.05,1237
23000,22,10,3,1,2,625.1,296.12,1223
23000,15,10,3,1,2,615.19,318.58,1047
23000,11,10,3,1,2,576.43,409.17,1078
23000,10,10,3,1,2,569.07,426.93,965
23000,11,10,3,1,2,522.3,524.54,986
23000,11,10,3,1,2,530.09,505.29,978
23000,18,2,3,1,2,530.09,505.29,1133
23000,12,2,4,1,2,569.07,411.86,1004
23000,12,3,3,1,2,569.07,411.86,23017
23000,24,3,2,1,2,526.92,508.46,1302
23000,11,3,3,1,2,585.44,285.05,870
23000,8,3,3,1,2,506.75,574.06,932
23000,12,4,2,1,2,426.85,795.69,996
23000,8,4,2,1,2,522.3,562.93,921
23000,16,8,3,1,2,456.84,708.93,1081
23000,12,8,3,1,2,625.1,290.89,981
23000,9,11,2,1,3,551.58,461.43,934
23000,12,10,2,2,3,677.22,401.16,996
23000,8,10,3,2,3,569.07,434.47,911
23000,20,11,3,2,3,403.11,898.99,1179
23000,13,11,2,2,3,426.85,824.25,1013
23000,13,1,9,3,3,426.85,809.97,1013
23000,20,1,3,3,3,591.41,373.65,1166
23000,8,1,3,3,3,576.43,409.17,916
23000,15,10,3,3,3,625.1,296.12,615
23000,15,10,3,3,3,569.07,426.93,1085
23000,13,10,3,3,3,482.09,650.83,1013
23000,22,2,3,3,3,625.1,306.59,1223
23000,8,2,2,3,3,625.1,285.66,921
23000,14,3,2,3,3,23000,17.33,1054
23000,14,3,3,3,3,551.58,461.43,1035
23000,21,5,3,3,3,426.85,795.69,1202
23000,11,5,2,3,3,551.58,461.43,986
23000,13,5,3,3,3,576.43,401.95,1030
23000,22,6,3,3,3,551.58,478.01,1251
23000,12,9,3,3,3,551.58,478.01,981
23100,20,5,2,3,3,458.84,788.71,1248
23350,13,10,2,3,3,559.97,468.45,1028
23400,17,2,2,3,3,539.3,532.88,1117
23400,14,7,2,3,3,504.88,611.99,1072
23500,14,1,3,1,2,604.26,381.77,1039
23500,8,1,3,1,2,554.94,483.72,936
23500,14,6,2,3,3,554.94,483.72,1039
23500,10,7,3,3,3,638.68,297.22,986
23800,17,1,2,1,2,548.53,522.86,1069
23800,12,10,4,1,2,588.85,426.18,1015
23800,14,10,2,3,3,513.53,555.38,1071
23900,10,2,2,3,3,614.56,374.55,989
24000,10,10,3,1,1,993.28,748.78,1536
24000,8,10,2,1,1,1148,387.62,1492
24000,7,10,3,1,1,1070.28,564.1,1469
24000,8,6,3,1,1,590.38,229.32,820
24000,9,8,3,1,1,1174.05,330.49,1505
24000,17,9,2,1,1,516.4,473.48,990
24000,15,3,2,2,1,1184.79,307.19,1634
24000,16,7,3,2,1,522.63,344.32,867
24000,20,7,2,3,1,1195.79,283.53,1742
24000,8,8,2,3,1,1205.26,263.24,1479
24000,21,1,2,1,1,281.78,262.16,1240
24000,21,1,3,1,1,575.56,490.14,1240
24000,15,1,3,1,1,299.34,241.28,1122
24000,12,1,2,1,1,387.01,1031.91,1024
24000,12,1,3,1,2,566.74,512.1,1024
24000,14,1,3,1,2,610.88,404.64,1080
24000,11,1,3,1,2,575.56,490.14,541
24000,27,10,3,1,2,476.7,753.04,1419
24000,27,10,9,1,2,286.23,250.95,1401
24000,20,10,2,1,2,262.63,301.28,1216
24000,21,10,3,1,2,610.88,311.74,1254
24000,20,10,3,1,2,617.12,389.9,1243
24000,22,10,3,1,2,575.56,490.14,1261
24000,18,10,4,1,2,566.74,512.1,1194
24000,14,10,2,1,2,593.81,445.49,544
24000,15,10,2,1,2,553.13,546.55,1122
24000,14,10,3,1,2,652.26,309,1079
24000,14,10,3,1,2,593.81,445.49,1079
24000,17,10,3,1,2,325.02,147.42,1010
24000,17,10,3,1,2,295.45,220.27,1146
24000,14,10,3,1,2,566.74,512.1,1169
24000,11,10,2,1,2,528.79,609.79,923
24000,13,10,2,1,2,575.56,490.14,1066
24000,10,10,2,1,2,566.74,512.1,973
24000,12,10,2,1,2,319.8,246.68,1039
24000,13,10,3,1,2,24000,10.7,1066
24000,13,10,3,1,2,503.06,679.12,1066
24000,13,10,3,1,2,464,789.82,1057
24000,12,10,3,1,2,610.88,404.64,1039
24000,13,10,3,1,2,553.13,527.26,1126
24000,13,10,3,1,2,610.88,404.64,1048
24000,11,10,3,1,2,617.12,376.13,1008
24000,8,10,2,1,2,503.06,655.16,961
24000,8,10,2,1,2,387.01,995.55,956
24000,8,10,2,1,2,517.85,492.4,956
24000,8,10,3,1,2,593.81,429.76,967
24000,8,10,3,1,2,257.11,372.02,950
24000,8,10,4,1,2,566.74,494.02,961
24000,17,2,3,1,2,641.95,232.58,1146
24000,10,2,3,1,2,610.88,390.35,1014
24000,12,2,4,1,2,503.06,667.14,1039
24000,20,3,9,1,2,387.01,1013.73,1230
24000,17,4,2,1,2,517.84,627.69,629
24000,14,4,2,1,2,464,775.89,1061
24000,16,4,2,1,2,517.84,627.69,1128
24000,16,4,3,1,2,528.79,599.03,1139
24000,20,5,3,1,2,462.94,763.03,1216
24000,14,5,3,1,2,517.84,627.69,1079
24000,13,5,2,1,2,566.74,503.06,1066
24000,12,5,3,1,2,553.13,536.9,1039
24000,11,5,3,1,2,566.74,503.06,1001
24000,9,5,3,1,2,652.26,303.54,566
24000,21,6,3,1,2,593.81,437.62,1254
24000,13,6,3,1,2,1048.58,573.83,537
24000,11,6,3,1,2,545.03,577.38,1016
24000,14,7,2,1,2,610.88,397.49,1100
24000,17,7,3,1,2,517.84,627.69,1157
24000,16,7,3,1,2,286.23,302.87,639
24000,11,7,3,1,2,566.74,521.14,1001
24000,13,8,3,1,2,464,608.77,1066
24000,9,8,2,1,2,652.26,303.54,875
24000,19,9,3,1,2,528.79,620.55,1193
24000,14,9,3,1,2,610.88,333.18,1079
24000,10,9,4,1,2,575.56,481.49,1007
24000,14,11,3,1,2,610.88,397.49,535
24000,21,11,2,1,2,610.88,411.79,1073
24000,22,11,3,1,2,503.06,691.1,1291
24000,16,11,3,1,2,545.03,577.38,564
24000,16,11,3,1,2,359.5,249.61,1149
24000,15,11,4,1,3,575.56,498.79,1122
24000,12,11,3,1,3,617.13,355.99,516
24000,13,11,3,1,3,464,789.82,589
24000,11,11,3,1,3,617.12,396.79,1023
24000,10,11,3,1,3,553.13,546.55,993
24000,12,1,3,2,3,575.56,490.14,1031
24000,11,10,2,2,3,593.81,445.49,1008
24000,14,2,3,2,3,575.56,490.14,1088
24000,12,2,2,2,3,652.26,314.46,1031
24000,21,3,3,2,3,517.84,638.96,745
24000,14,4,2,2,3,445.39,845.19,1080
24000,11,5,3,2,3,517.85,560.04,1001
24000,17,9,6,2,3,445.39,845.19,1146
24000,17,11,3,2,3,617.12,389.9,1146
24000,27,1,3,3,3,593.81,445.49,1383
24000,18,1,3,3,3,617.12,389.9,1182
24000,18,1,3,3,3,593.81,445.49,1158
24000,19,1,5,3,3,476.7,766.32,1180
24000,14,1,3,3,3,566.74,494.02,1090
24000,15,1,3,3,3,262.63,376.6,1122
24000,17,1,9,3,3,575.56,550.71,1134
24000,11,1,2,3,3,617.12,376.13,1008
24000,16,1,9,3,3,652.26,309,1128
24000,11,1,2,3,3,464,761.97,1013
24000,12,1,2,3,3,610.88,390.35,1031
24000,12,10,6,3,3,0,0,24011
24000,18,10,3,3,3,575.56,472.83,1170
24000,21,10,3,3,3,517.84,616.41,1226
24000,18,10,3,3,3,464,761.97,1194
24000,21,10,3,3,3,517.84,616.41,1226
24000,14,10,2,3,3,553.13,527.26,1100
24000,14,10,3,3,3,601.5,411.88,1070
24000,17,10,3,3,3,593.81,429.76,1146
24000,17,10,3,3,3,610.88,390.35,1168
24000,11,10,2,3,3,24000,616.82,1016
24000,11,10,2,3,3,517.84,627.69,609
24000,13,10,2,3,3,230,515.29,1074
24000,13,10,3,3,3,652.26,298.08,1066
24000,10,10,3,3,3,489.82,703.25,1007
24000,8,10,3,3,3,476.7,739.76,956
24000,18,2,2,3,3,476.7,739.76,0
24000,14,2,3,3,3,652.26,303.54,526
24000,21,2,6,3,3,593.81,437.62,1226
24000,17,2,3,3,3,528.79,599.03,1146
24000,17,2,3,3,3,553.13,536.9,1134
24000,12,2,2,3,3,464,775.89,1039
24000,8,2,2,3,3,517.84,627.69,472
24000,27,3,3,3,3,528.79,599.03,24617
24000,11,3,2,3,3,445.39,815.39,944
24000,9,3,3,3,3,641.95,326.56,969
24000,21,4,3,3,3,610.88,397.49,1240
24000,14,4,3,3,3,274.91,250.81,1061
24000,17,4,7,3,3,517.84,627.69,1146
24000,10,4,3,3,3,566.74,602.5,1007
24000,22,5,2,3,3,517.84,650.23,1291
24000,14,5,2,3,3,397.89,1013.01,1070
24000,15,5,3,3,3,610.88,397.49,1622
24000,11,5,2,3,3,545.03,577.38,1016
24000,10,5,2,3,3,464,775.89,993
24000,14,7,2,3,3,503.06,691.1,1090
24000,11,7,3,3,3,593.81,437.62,1008
24000,16,8,2,3,3,445.39,860.09,1128
24000,17,8,3,3,3,281.78,253.12,1078
24000,26,11,3,3,3,489.82,690.63,1411
24000,22,11,2,3,3,566.74,521.14,1305
24000,14,11,3,3,3,545.03,577.38,1088
24500,14,1,2,1,1,564.65,567.77,1132
24500,12,11,2,1,3,301.61,305.16,607
24575,27,6,3,1,2,396.28,1075.25,1472
24675,12,10,3,1,2,610.51,458.03,1069
24725,8,10,2,1,2,671.82,324.11,996
24800,14,1,1,3,3,571.57,574.73,1146
24825,23,10,3,1,1,973.55,910.36,1884
24875,27,1,2,1,2,401.12,1256.31,1657
24900,21,2,3,2,1,1015.25,814.82,1830
24975,12,4,4,1,2,617.93,455.41,1073
25000,27,10,5,1,1,1149.57,507.61,1992
25000,10,10,3,1,1,1195.83,403.77,796
25000,8,10,2,1,1,1079.61,665.56,1554
25000,8,10,2,1,1,595.36,200.86,774
25000,18,2,3,1,1,1083.4,661.77,1769
25000,6,2,2,1,1,1034.68,779.98,820
25000,9,2,3,1,1,922.64,1069.07,1567
25000,23,7,3,1,1,1265.77,252.31,1897
25000,8,8,3,1,1,485.47,682.5,1554
25000,11,11,2,1,1,1234.17,319.99,823
25000,15,1,3,2,1,922.64,1069.07,1702
25000,20,1,3,2,1,1265.77,252.31,1815
25000,6,10,3,2,1,1245.61,295.34,1518
25000,10,2,3,2,1,1170.02,461.36,1600
25000,8,6,2,2,1,1234.17,319.99,1554
25000,13,11,3,2,1,631.2,188.41,1657
25000,15,1,3,3,1,1255.48,274.22,1702
25000,12,1,2,3,1,1222.97,344.26,1631
25000,8,1,3,3,1,591.83,230.78,1541
25000,27,10,3,3,1,614.99,159.25,1992
25000,17,10,3,3,1,1234.17,319.99,1745
25000,11,10,3,3,1,1255.48,205.97,1608
25000,6,10,2,3,1,1114.86,587.61,1518
25000,23,2,2,3,1,980.41,916.78,1897
25000,23,2,3,3,1,1066.05,703.39,1168
25000,8,2,3,3,1,1234.17,319.99,1554
25000,17,3,3,3,1,980.41,916.78,1745
25000,7,3,3,3,1,1188.94,419.05,1530
25000,7,5,3,3,1,1114.86,587.61,1461
25000,11,2,3,2,1,539.41,665.58,1065
25000,10,1,5,1,1,199.31,549.19,25022
25000,18,1,2,1,1,524,707.42,1219
25000,20,1,3,1,1,567.74,591.01,1281
25000,17,1,2,1,1,483.33,822.73,1135
25000,17,1,3,1,1,550.82,635.2,1205
25000,17,1,3,1,1,576.18,569.31,1193
25000,16,1,3,1,1,567.74,591.01,1175
25000,15,1,4,1,1,576.18,569.31,1148
25000,15,1,9,1,1,599.55,510.57,1159
25000,11,1,2,1,1,539.41,665.58,1056
25000,11,1,2,1,1,618.54,464.06,1073
25000,12,1,3,1,2,664.52,406,1074
25000,13,1,3,1,2,881.83,430.63,1110
25000,13,1,3,1,2,524,707.42,1092
25000,10,1,3,1,2,618.54,464.06,1035
25000,12,1,3,1,2,576.18,569.31,1091
25000,10,1,4,1,2,510.21,745.71,1049
25000,8,1,2,1,2,524,707.42,1001
25000,9,1,3,1,2,539.41,665.58,1015
25000,9,1,3,1,2,679.44,321.88,1003
25000,21,1,3,1,2,282.11,406.79,1306
25000,12,1,2,1,2,618.54,464.06,1091
25000,11,1,2,1,2,320.05,200.86,1065
25000,12,1,3,1,2,576.18,569.31,1091
25000,8,1,2,1,2,483.33,634.14,990
25000,27,10,4,1,2,668.68,346.29,1497
25000,25,10,9,1,2,338.57,233.19,1390
25000,19,10,2,1,2,567.74,591.01,1230
25000,18,10,3,1,2,626.57,444.75,1219
25000,18,10,3,1,2,567.74,591.01,1231
25000,20,10,3,1,2,668.68,346.29,1981
25000,21,10,3,1,2,463.95,880.41,1306
25000,18,10,3,1,2,590.36,533.43,1219
25000,22,10,3,1,2,618.54,464.06,1329
25000,20,10,9,1,2,618.54,464.06,1253
25000,14,10,2,1,2,618.54,464.06,1145
25000,14,10,2,1,2,618.54,464.06,1180
25000,14,10,2,1,2,539.41,665.58,1133
25000,17,10,2,1,2,539.41,665.58,1182
25000,17,10,3,1,2,539.41,665.58,1205
25000,15,10,3,1,2,642.85,327.23,1159
25000,15,10,3,1,2,298.16,378.59,1159
25000,15,10,3,1,2,642.84,406.14,1312
25000,15,10,3,1,2,668.68,346.29,689
25000,14,10,3,1,2,539.41,665.58,1145
25000,14,10,3,1,2,679.44,321.88,1114
25000,14,10,3,1,2,636.32,421.51,1145
25000,14,10,3,1,2,679.44,321.88,1145
25000,14,10,3,1,2,273.57,302.63,1125
25000,14,10,3,1,2,567.74,476.28,1105
25000,14,10,3,1,2,642.84,406.14,1114
25000,17,10,4,1,2,599.55,510.57,1205
25000,14,10,4,1,2,576.18,569.31,1114
25000,11,10,2,1,2,599.55,510.57,562
25000,11,10,2,1,2,636.32,421.51,1063
25000,11,10,2,1,2,982.31,319.01,1063
25000,12,10,2,1,2,496.57,784.41,1074
25000,13,10,2,1,2,642.84,406.14,1110
25000,13,10,2,1,2,567.74,591.01,1092
25000,13,10,3,1,2,599.55,492.54,1110
25000,10,10,3,1,2,307.76,270.42,1071
25000,13,10,3,1,2,679.44,321.88,1110
25000,11,10,3,1,2,678.82,322.5,525
25000,13,10,3,1,2,316.75,208.45,876
25000,12,10,3,1,2,499.18,376.49,1066
25000,11,10,3,1,2,642.84,391.79,1063
25000,10,10,3,1,2,618.54,447.67,1035
25000,12,10,3,1,2,576.18,549.22,1074
25000,13,10,3,1,2,599.55,492.54,1110
25000,12,10,3,1,2,216.88,575.4,1250
25000,13,10,3,1,2,618.54,447.67,1092
25000,13,10,3,1,2,539.41,642.09,1092
25000,12,10,3,1,2,25000,7.39,1066
25000,10,10,3,1,2,679.44,310.5,1042
25000,10,10,3,1,2,618.54,447.67,934
25000,12,10,4,1,2,599.55,492.54,1066
25000,10,10,4,1,2,576.18,549.22,1042
25000,13,10,4,1,2,636.32,406.62,1101
25000,10,10,4,1,2,483.33,793.72,1028
25000,13,10,9,1,2,668.68,334.05,1101
25000,8,10,2,1,2,599.55,492.54,996
25000,8,10,2,1,2,636.33,317.28,996
25000,8,10,3,1,2,668.68,334.05,990
25000,9,10,3,1,2,679.44,310.5,1003
25000,8,10,3,1,2,679.44,310.5,922
25000,8,10,3,1,2,618.15,580.17,996
25000,18,2,3,1,2,599.55,492.54,1231
25000,20,2,3,1,2,567.74,580.58,1281
25000,20,2,3,1,2,618.54,447.67,1267
25000,20,2,3,1,2,642.84,391.79,1281
25000,15,2,3,1,2,567.74,580.58,1159
25000,17,2,3,1,2,668.68,334.05,1228
25000,14,2,3,1,2,626.57,429.04,1156
25000,14,2,5,1,2,626.57,436.89,1114
25000,12,2,2,1,2,642.84,391.79,1074
25000,13,2,2,1,2,679.44,242.25,1173
25000,10,2,3,1,2,316.76,245.66,1042
25000,12,2,3,1,2,403.14,1055.97,603
25000,11,2,3,1,2,626.57,436.89,1065
25000,8,2,2,1,2,539.42,595.12,1001
25000,8,2,3,1,2,618.54,447.67,572
25000,8,2,3,1,2,618.54,447.67,1001
25000,21,3,2,1,2,539.41,653.84,1277
25000,19,3,3,1,2,618.54,447.67,1243
25000,14,3,2,1,2,590.36,524.01,1145
25000,14,3,3,1,2,618.54,455.86,1156
25000,13,3,3,1,2,550.82,623.99,1092
25000,10,3,3,1,2,599.55,501.55,1035
25000,13,3,3,1,2,524,694.94,1101
25000,10,3,3,1,2,510.21,732.56,1049
25000,13,3,3,1,2,599.56,438.45,1101
25000,12,3,4,1,2,524,694.94,1083
25000,8,3,3,1,2,679.44,316.19,1001
25000,8,3,3,1,2,679.44,316.19,1007
25000,17,4,3,1,2,1722.12,403.12,1135
25000,17,4,3,1,2,599.55,501.55,1217
25000,14,4,3,1,2,590.36,524.01,1166
25000,12,4,4,1,2,679.44,316.19,1074
25000,27,5,2,1,2,679.44,316.19,749
25000,15,5,2,1,2,282.11,333.78,1148
25000,16,5,3,1,2,550.82,623.99,1186
25000,17,5,3,1,2,414.46,1018.68,1182
25000,14,5,3,1,2,539.41,653.84,1125
25000,17,5,3,1,2,618.54,455.86,1193
25000,14,5,3,1,2,679.45,265,1135
25000,14,5,3,1,2,590.36,524.01,1124
25000,17,5,3,1,2,25000,131.11,1217
25000,17,5,9,1,2,618.54,455.86,1205
25000,11,5,2,1,2,550.82,623.99,1043
25000,12,5,3,1,2,576.18,559.27,1074
25000,11,5,3,1,2,539.41,653.84,1058
25000,8,5,2,1,2,599.55,501.55,990
25000,8,5,2,1,2,599.12,501.98,944
25000,20,6,3,1,2,590.36,524.01,1336
25000,18,6,3,1,2,642.84,398.97,1244
25000,16,6,3,1,2,590.36,542.85,1186
25000,15,6,3,1,2,626.57,436.89,1013
25000,10,6,3,1,2,496.57,770.58,1049
25000,12,6,3,1,2,636.32,414.06,1066
25000,10,6,4,1,2,642.84,398.97,1042
25000,16,7,4,1,2,483.33,793.72,576
25000,12,7,2,1,2,618.54,455.86,1083
25000,12,7,2,1,2,539.16,677.57,1083
25000,11,7,3,1,2,679.44,327.56,1058
25000,13,7,3,1,2,599.55,501.55,1101
25000,12,7,3,1,2,641.92,313.81,1066
25000,10,7,4,1,2,550.82,646.4,1042
25000,22,8,2,1,2,618.54,455.86,1344
25000,20,8,3,1,2,496.57,798.24,1295
25000,13,8,2,1,2,590.36,589.94,1092
25000,13,8,3,1,2,642.84,413.31,1065
25000,8,8,3,1,2,282.11,375.5,1001
25000,24,9,3,1,2,298.16,252.39,792
25000,25,9,3,1,2,618.54,398.5,1488
25000,15,9,3,1,2,590.36,542.85,1148
25000,22,11,3,1,2,576.18,589.41,1469
25000,22,11,3,1,2,414.46,1036.95,1329
25000,20,11,4,1,2,679.44,321.88,1267
25000,14,11,2,1,2,679.44,327.56,1114
25000,14,11,3,1,2,576.18,579.36,1124
25000,15,11,4,1,3,618.54,472.25,1076
25000,15,11,9,1,3,636.32,428.95,658
25000,10,11,2,1,3,567.27,591.48,1056
25000,13,11,2,1,3,550.82,635.2,1101
25000,10,11,3,1,3,599.55,510.57,1035
25000,13,11,3,1,3,550.82,635.2,1101
25000,10,11,4,1,3,576.18,569.31,1049
25000,16,1,2,2,3,539.41,665.58,1175
25000,15,1,3,2,3,524,707.42,1138
25000,13,1,3,2,3,550.82,635.2,1092
25000,12,1,3,2,3,496.57,784.41,1074
25000,8,1,3,2,3,320.04,272.6,1007
25000,13,1,2,2,3,634.91,422.92,1101
25000,12,1,3,2,3,599.55,510.57,1083
25000,9,1,3,2,3,679.44,321.88,1015
25000,14,10,2,2,3,599.55,510.57,1145
25000,14,10,3,2,3,496.57,784.41,1125
25000,16,10,3,2,3,636.32,421.51,733
25000,14,10,3,2,3,599.55,573.67,1105
25000,15,10,7,2,3,590.36,533.43,1138
25000,12,10,2,2,3,742.92,406.06,1074
25000,13,10,3,2,3,490.33,997.44,551
25000,8,10,3,2,3,636.32,421.51,990
25000,15,3,2,2,3,668.68,346.29,1148
25000,17,3,3,2,3,599.55,510.57,1193
25000,12,3,4,2,3,617.73,464.87,1066
25000,13,4,3,2,3,618.54,464.06,1110
25000,9,4,2,2,3,1211.73,769.25,1015
25000,17,7,3,2,3,483.33,822.73,1205
25000,12,7,2,2,3,496.57,784.41,1083
25000,13,8,1,2,3,576.18,569.31,1092
25000,20,9,3,2,3,550.82,713.66,1281
25000,26,11,3,2,3,510.21,745.71,662
25000,12,11,3,2,3,642.84,406.14,25131
25000,16,11,3,2,3,483.33,822.73,1197
25000,14,11,9,2,3,590.36,533.43,1135
25000,13,11,3,2,3,590.36,533.43,1092
25000,13,11,3,2,3,273.57,459.55,1092
25000,12,11,3,2,3,820.41,430.08,1066
25000,21,1,3,3,3,567.74,570.15,1117
25000,14,1,2,3,3,679.44,321.88,1124
25000,16,1,2,3,3,496.57,756.74,1186
25000,17,1,3,3,3,538.03,643.47,1205
25000,15,1,3,3,3,567.74,508.28,1044
25000,14,1,3,3,3,567.74,570.15,1114
25000,15,1,9,3,3,668.68,334.05,1159
25000,13,1,2,3,3,590.36,514.6,1092
25000,12,1,3,3,3,590.36,514.6,1066
25000,13,1,3,3,3,599.55,492.54,1038
25000,13,1,3,3,3,599.55,492.54,1101
25000,12,1,3,3,3,599.55,492.54,1017
25000,12,1,3,3,3,576.18,549.22,1074
25000,9,1,3,3,3,426.18,963.39,1003
25000,8,1,9,3,3,599.55,492.54,25007
25000,18,1,2,3,3,599.55,492.54,1231
25000,14,1,2,3,3,599.55,492.54,1124
25000,16,1,3,3,3,642.84,391.79,1175
25000,16,1,3,3,3,590.36,514.6,1264
25000,13,1,2,3,3,539.42,689.06,1101
25000,12,1,3,3,3,204.99,456.77,1083
25000,9,1,3,3,3,307.76,295,1015
25000,19,10,3,3,3,599.55,492.54,1256
25000,21,10,3,3,3,618.54,447.67,1277
25000,15,10,2,3,3,510.21,719.41,616
