loan_amnt,int_rate,Term,annual_inc,emp_length,home_own,Loan_purpose,total_pymnt,Prncp_Rec,Interest_Rec,Interest_Rec,Grade
30000,21,2,110000,6,1,3,758,288,470,2,4
30000,10,2,60000,5,1,5,1242,771,470,2,2
30000,10,2,100000,2,3,2,1242,771,470,2,2
15000,20,2,60000,1,1,2,769,298,471,2,4
26500,11,2,134000,2,1,2,1136,664,471,2,2
15000,20,2,74200,4,1,3,769,298,471,2,4
18000,17,2,40000,5,1,3,859,388,471,2,3
12000,25,2,105000,5,1,5,675,205,471,2,5
37800,12,2,124000,2,3,2,936,465,471,2,2
25000,12,2,81000,1,1,2,1091,619,472,2,2
25000,12,2,135000,1,1,3,1091,619,472,2,2
38000,8,2,119000,1,1,3,1505,1033,472,2,1
25000,12,2,108000,1,1,3,1091,619,472,2,2
40000,8,1,360000,3,1,3,2466,1993,473,2,1
20000,15,2,50000,1,1,3,927,454,473,2,3
20400,14,2,22000,1,1,3,943,470,473,2,3
26400,12,2,130000,2,1,3,1126,653,473,2,2
24000,13,2,150000,2,1,3,1048,576,473,2,2
20000,15,2,80000,2,1,3,927,454,473,2,3
20000,15,2,300000,3,1,3,927,454,473,2,3
20000,15,2,65000,5,1,3,927,454,473,2,3
20375,15,2,85000,5,1,3,936,463,473,2,3
36000,17,2,33800,3,2,2,859,386,473,2,3
20400,14,2,75669,1,2,3,944,471,473,2,3
20000,15,2,67200,2,3,2,927,454,473,2,3
20000,15,2,50000,5,3,3,927,454,473,2,3
20000,15,2,85000,5,3,3,927,454,473,2,3
20000,15,2,80000,5,3,3,927,454,473,2,3
37500,8,2,155000,2,1,3,1493,1019,474,2,1
31975,12,1,96000,6,1,5,1971,1496,475,2,2
22250,14,2,65000,2,1,2,1000,525,475,2,3
16800,18,2,75000,2,3,3,828,352,475,2,4
15000,21,2,137000,2,2,2,766,290,476,2,4
25000,15,2,70000,1,3,3,1044,568,476,2,3
30000,15,2,150000,6,3,3,814,339,476,2,3
13000,23,1,90000,3,1,5,987,510,477,2,5
16000,19,2,24000,2,1,3,804,327,477,2,4
23000,13,2,69000,1,1,3,1030,552,478,2,2
21000,14,2,135000,3,1,3,962,484,478,2,3
22000,14,2,115000,2,3,2,997,520,478,2,3
23000,13,2,250000,5,3,3,1030,552,478,2,2
40000,8,2,130000,1,1,2,1566,1087,479,2,1
19200,16,2,60000,3,1,5,902,423,479,2,3
30000,10,2,170000,2,1,5,1250,771,479,2,2
35000,19,2,65000,2,2,3,833,354,479,2,4
30000,10,1,80000,1,3,1,1250,771,479,2,2
12000,25,2,55000,4,3,3,684,205,479,2,5
15000,20,2,80000,5,3,3,777,298,479,2,4
15000,20,2,45000,6,3,3,777,298,479,2,4
12000,26,2,70000,1,1,3,679,199,480,2,5
12000,26,2,160000,1,1,5,679,199,480,2,5
12000,26,2,100000,1,3,3,679,199,480,2,5
24000,13,2,120000,2,1,3,1057,576,481,2,2
20000,15,2,109000,3,1,3,935,454,481,2,3
30000,11,1,100000,1,3,5,7945,7464,481,2,2
20000,15,2,93340,5,3,2,935,454,481,2,3
20000,15,2,78000,5,3,3,935,454,481,2,3
20000,15,2,45000,5,3,3,935,454,481,2,3
35000,9,1,150000,1,1,2,2194,1712,482,2,1
35000,9,1,280000,5,1,2,2194,1712,482,2,1
22000,14,2,62400,1,3,3,990,507,483,2,3
23500,14,2,54600,1,1,3,1039,555,484,2,3
34000,12,2,94523,2,1,3,1470,986,484,2,2
16000,20,2,65000,2,1,3,802,318,484,2,4
14000,22,2,56600,2,1,3,744,260,484,2,4
40000,15,2,140000,2,1,5,935,451,484,2,3
23500,14,2,63192,5,3,2,1039,555,484,2,3
14000,22,2,61000,2,3,3,744,260,484,2,4
25600,12,2,65000,5,3,3,1117,633,484,2,2
37900,8,1,103032,5,1,2,2356,1871,485,2,1
15000,21,1,80000,2,3,1,775,290,485,2,4
22000,19,1,57000,2,1,2,945,459,486,2,4
17500,18,2,62000,4,3,2,853,367,486,2,4
16000,19,2,35000,1,3,3,812,327,486,2,4
30000,10,2,70000,4,1,2,1259,771,487,2,2
21000,14,2,60000,4,1,2,971,484,487,2,3
30000,10,2,250000,2,1,3,1259,771,487,2,2
30000,10,2,85000,2,1,3,1259,771,487,2,2
38500,8,2,45500,5,1,3,1533,1046,487,2,1
30000,10,2,115000,2,1,5,1259,771,487,2,2
30000,10,2,85000,2,1,5,1259,771,487,2,2
30000,10,2,160000,1,1,5,1259,771,487,2,2
30000,10,2,104000,2,1,5,1259,771,487,2,2
15000,21,2,50000,3,1,5,1999,1512,487,2,4
30000,10,2,160000,3,3,3,1259,771,487,2,2
30000,11,2,160000,3,1,2,1252,764,488,2,2
30000,11,2,80000,1,1,3,1252,764,488,2,2
30000,11,2,35000,1,1,3,1252,764,488,2,2
30000,10,2,75000,1,1,3,1259,771,488,2,2
21000,14,2,135000,3,1,3,984,496,488,2,3
30000,11,2,20000,4,1,3,1252,764,488,2,2
23000,14,1,60000,3,1,2,1536,1047,489,2,3
12000,26,2,130000,1,3,3,12489,12000,489,2,5
12000,26,2,95000,4,3,3,688,199,489,2,5
24000,13,2,132000,2,1,2,1066,576,490,2,2
24000,13,2,68500,5,1,2,1066,576,490,2,2
20000,16,2,80000,1,1,3,931,441,490,2,3
24000,13,2,380000,2,1,3,1066,576,490,2,2
24000,13,2,140000,2,1,3,1066,576,490,2,2
17000,18,2,48000,2,1,3,846,356,490,2,4
24000,13,2,50000,6,1,3,1066,576,490,2,2
20000,16,2,49800,1,2,3,931,441,490,2,3
20000,16,2,80500,6,3,2,931,441,490,2,3
24000,13,2,53760,2,3,3,1066,576,490,2,2
20000,16,2,80000,2,3,3,931,441,490,2,3
20000,16,2,120000,2,3,3,931,441,490,2,3
30850,12,2,62000,2,1,3,1255,763,492,2,2
24000,17,2,108000,2,1,3,1010,518,492,2,3
16500,19,2,130000,1,3,3,829,337,492,2,4
35000,17,1,237000,1,1,5,2746,2253,493,2,3
25000,13,2,55000,2,1,2,1092,600,493,2,2
25000,13,2,180000,6,1,2,1092,600,493,2,2
25000,13,2,67600,1,1,3,1092,600,493,2,2
16000,20,2,80000,1,1,3,811,318,493,2,4
39000,8,2,145000,1,1,3,1553,1060,493,2,1
25000,13,2,110000,2,1,3,1092,600,493,2,2
25000,13,2,63000,2,1,3,1092,600,493,2,2
25000,13,2,120000,3,1,3,1092,600,493,2,2
25000,13,1,80000,6,2,1,1092,600,493,2,2
25000,13,2,15000,1,2,3,1092,600,493,2,2
14000,22,2,35000,1,2,3,753,260,493,2,4
25000,13,1,75000,1,3,2,1092,600,493,2,2
19200,17,2,34000,3,3,2,907,414,493,2,3
18500,17,2,70000,6,3,2,892,399,493,2,3
20000,19,2,55000,1,3,3,901,408,493,2,4
21600,14,2,24000,2,3,3,1004,510,493,2,3
20500,15,2,72000,4,3,3,959,466,493,2,3
25000,13,2,126000,5,3,3,1092,600,493,2,2
32000,14,2,85000,5,1,2,870,376,494,2,3
24000,14,2,70000,5,1,2,1061,567,494,2,3
15000,21,2,75000,6,1,3,784,290,494,2,4
24000,14,2,126000,5,3,3,1061,567,494,2,3
30000,13,2,40000,6,3,3,1315,821,494,2,2
20000,17,2,41000,2,1,3,926,432,495,2,3
12000,26,1,19000,5,1,2,945,450,495,2,5
28000,11,1,82000,5,3,2,1815,1320,495,2,2
17200,18,2,113000,1,3,2,856,361,495,2,4
18000,20,2,68000,2,3,3,853,358,495,2,4
18000,17,2,84000,1,1,3,885,388,496,2,3
22000,19,2,62000,3,1,3,945,449,496,2,4
21000,15,2,51000,5,1,3,973,477,496,2,3
21000,15,2,50000,5,2,3,973,477,496,2,3
21000,15,2,109000,2,3,3,973,477,496,2,3
40000,8,1,105000,1,1,2,1584,1087,497,2,1
40000,8,1,130000,1,1,2,1584,1087,497,2,1
40000,8,1,150000,1,1,2,1584,1087,497,2,1
40000,8,2,214000,1,1,2,1584,1087,497,2,1
40000,8,2,400000,1,1,3,1584,1087,497,2,1
40000,8,2,180000,2,1,3,1584,1087,497,2,1
40000,8,2,65000,3,1,3,1584,1087,497,2,1
40000,8,2,125000,5,1,3,1584,1087,497,2,1
40000,8,2,131000,2,1,5,1584,1087,497,2,1
40000,8,2,85000,2,2,3,1584,1087,497,2,1
30000,11,2,100000,4,3,2,1260,764,497,2,2
28000,11,2,70000,3,1,2,1200,702,498,2,2
12000,27,2,39500,2,1,3,691,193,498,2,5
36000,20,2,45600,6,1,3,853,355,498,2,4
22000,14,1,150000,2,1,2,1487,989,498,2,3
12000,27,2,36000,2,3,3,691,194,498,2,5
40000,11,2,50000,3,3,5,40498,40000,498,2,2
20000,16,2,80000,4,1,3,940,441,499,2,3
20000,16,2,23000,2,2,2,940,441,499,2,3
30000,12,2,185000,1,3,2,1241,742,499,2,2
20000,16,2,57000,1,3,2,940,441,499,2,3
24000,13,2,160000,2,3,2,1074,576,499,2,2
20000,16,2,120000,3,3,2,940,441,499,2,3
12475,26,2,81548,3,3,2,706,207,499,2,5
20000,16,2,60000,1,3,3,940,441,499,2,3
20000,16,2,80000,1,3,3,940,441,499,2,3
20000,16,2,58000,1,3,3,940,441,499,2,3
20000,16,2,98000,4,3,3,940,441,499,2,3
20000,16,2,80000,5,3,3,940,441,499,2,3
20000,16,2,75000,5,3,3,940,441,499,2,3
20000,16,2,36000,6,3,3,940,441,499,2,3
18000,22,2,85000,5,1,3,834,334,500,2,4
20400,16,2,121000,5,1,5,949,449,500,2,3
18000,18,2,80000,5,3,3,878,377,500,2,4
18000,18,2,105000,6,3,3,878,377,500,2,4
26250,14,2,76000,2,1,2,1121,620,501,2,3
22000,14,2,54000,2,1,2,1008,507,501,2,3
22000,14,2,80847,2,1,3,1008,507,501,2,3
19500,17,2,56000,2,1,3,922,421,501,2,3
28000,12,2,120000,5,1,3,1194,693,501,2,2
40000,10,2,92000,1,3,2,1529,1029,501,2,2
16000,20,2,60000,2,1,2,820,318,502,2,4
39000,8,2,120000,2,1,3,1562,1060,502,2,1
25500,13,2,64000,2,1,3,1114,612,502,2,2
25000,13,2,94500,4,1,3,1101,600,502,2,2
25000,13,2,135000,4,1,3,1101,600,502,2,2
25000,13,2,85000,6,1,3,1101,600,502,2,2
25000,13,2,235000,2,1,5,1101,600,502,2,2
25000,13,2,100000,2,1,5,1101,600,502,2,2
25000,13,2,65000,1,2,2,1101,600,502,2,2
25000,13,2,60000,1,3,2,1101,599,502,2,2
16000,20,2,125000,3,3,2,820,318,502,2,4
32000,10,2,76147,4,3,2,1324,823,502,2,2
25000,13,2,94000,6,3,2,1101,600,502,2,2
25000,13,2,25000,1,3,3,1101,600,502,2,2
25000,13,2,98000,2,3,3,1101,600,502,2,2
19200,17,2,55000,6,3,3,916,414,502,2,3
37000,9,2,77168,6,1,2,1493,990,503,2,1
40000,11,2,10000,1,1,3,1002,499,503,2,2
24000,14,2,304596,5,3,2,1070,567,503,2,3
24000,14,2,70000,2,3,3,1070,567,503,2,3
31000,10,2,73000,5,3,2,1301,797,504,2,2
20000,14,2,69000,4,3,3,965,461,504,2,3
20000,17,2,64000,3,1,2,13973,13468,505,2,3
21000,15,2,75000,5,1,2,982,477,505,2,3
23000,14,2,300000,1,1,3,1035,530,505,2,3
20000,16,1,85000,1,2,3,1382,877,505,2,3
26500,15,1,60000,1,3,2,1107,602,505,2,3
23000,14,2,60000,4,3,3,1035,530,505,2,3
16650,19,2,50000,6,3,3,845,340,505,2,4
30000,11,2,66500,1,1,2,1269,764,506,2,2
40000,8,2,196210,2,1,2,1593,1087,506,2,1
40000,8,2,100000,2,1,2,1593,1087,506,2,1
30000,11,2,64000,2,1,2,1269,764,506,2,2
17275,19,2,95000,2,1,2,859,353,506,2,4
40000,8,2,5000,6,1,2,1593,1087,506,2,1
40000,8,2,50000,1,1,3,1593,1087,506,2,1
40000,8,2,175000,1,1,3,1593,1087,506,2,1
30000,11,2,69200,1,1,3,1269,764,506,2,2
40000,8,2,75000,2,1,3,1593,1087,506,2,1
40000,8,2,152000,2,1,3,1593,1087,506,2,1
30000,11,2,85000,2,1,3,1269,764,506,2,2
18000,16,2,205000,2,1,3,902,397,506,2,3
40000,8,2,124000,6,1,3,1593,1087,506,2,1
40000,8,2,180000,6,1,3,1593,1087,506,2,1
30000,11,2,85000,1,2,3,1269,764,506,2,2
30000,11,2,95000,2,2,3,1269,764,506,2,2
30000,11,2,45000,3,2,3,1269,764,506,2,2
40000,8,2,120000,2,3,2,1593,1087,506,2,1
40000,8,2,85000,2,3,3,1593,1087,506,2,1
40000,8,2,150000,3,3,3,1593,1087,506,2,1
40000,8,2,78600,3,3,3,1593,1087,506,2,1
19000,17,2,75000,5,3,3,916,410,506,2,3
40000,8,2,125000,5,3,3,1593,1087,506,2,1
19400,17,2,103000,5,1,3,926,419,507,2,3
17100,19,1,38000,2,3,3,1226,718,507,2,4
23000,14,2,93600,3,1,2,1062,527,508,2,3
20000,16,1,240000,1,1,2,949,441,508,2,3
21500,15,2,95000,2,1,2,997,488,508,2,3
20000,16,2,165000,6,1,2,949,441,508,2,3
20000,16,2,62000,6,1,2,949,441,508,2,3
20000,16,2,72000,2,1,3,949,441,508,2,3
20000,16,2,85000,3,1,3,949,441,508,2,3
20000,16,2,60000,4,1,3,949,441,508,2,3
20000,16,2,59000,5,1,3,949,441,508,2,3
20000,16,2,90000,5,1,3,949,441,508,2,3
20000,16,2,55000,5,1,3,949,441,508,2,3
20000,16,2,30000,2,1,5,949,441,508,2,3
20000,16,2,82000,2,3,3,949,441,508,2,3
20000,16,2,53432,3,3,3,949,441,508,2,3
20000,16,2,30000,5,3,3,949,441,508,2,3
18000,18,2,60000,1,3,3,887,377,509,2,4
27000,12,2,71000,2,1,3,1178,668,510,2,2
15000,22,2,56158,3,1,5,788,278,510,2,4
15000,22,2,100000,5,1,5,788,278,510,2,4
13000,25,2,98000,2,3,2,732,222,510,2,5
25000,13,2,67000,2,1,2,1110,600,511,2,2
32000,10,2,50200,5,1,2,1333,823,511,2,2
16000,20,2,105000,6,1,2,829,318,511,2,4
25000,13,2,56000,1,1,3,1110,600,511,2,2
25000,13,2,85000,2,1,3,1110,600,511,2,2
25000,13,2,110000,2,1,3,1110,600,511,2,2
25000,13,2,79000,2,1,3,1110,600,511,2,2
39000,8,2,150000,5,1,3,1571,1060,511,2,1
28000,12,2,190000,6,1,3,1203,693,511,2,2
25000,13,2,100000,5,2,3,1110,600,511,2,2
19200,17,2,205000,1,3,3,925,414,511,2,3
25000,13,2,75000,2,3,3,1110,600,511,2,2
40000,8,1,100000,4,1,2,2487,1975,512,2,1
40000,8,1,65000,1,1,3,2487,1975,512,2,1
40000,8,1,177000,2,1,3,2487,1975,512,2,1
30375,11,2,207000,1,1,2,1285,773,512,2,2
24000,14,2,75000,2,1,3,1079,567,512,2,3
24000,14,2,85000,2,1,3,1079,567,512,2,3
24000,14,2,60000,5,1,3,1079,567,512,2,3
40000,8,1,200000,5,1,1,2487,1975,512,2,1
40000,10,2,58000,2,3,2,1541,1029,512,2,2
26000,13,2,115000,2,3,3,1136,624,512,2,2
31200,17,2,91000,2,2,3,847,334,513,2,3
22100,15,2,110500,3,3,3,1015,502,513,2,3
20000,17,1,86176,1,1,1,945,432,514,2,3
25600,13,2,115000,5,1,3,1128,614,514,2,2
20000,17,2,60000,6,1,3,945,432,514,2,3
20000,17,2,75000,4,1,5,945,432,514,2,3
20000,17,2,110000,2,2,5,945,432,514,2,3
20000,17,2,43680,1,3,2,945,432,514,2,3
20000,17,2,34000,1,3,3,945,432,514,2,3
20000,17,2,80000,2,3,3,945,432,514,2,3
20000,17,2,65000,2,3,3,945,432,514,2,3
40000,8,2,99000,2,1,2,1602,1087,515,2,1
40000,8,2,160000,2,1,2,1602,1087,515,2,1
40000,8,2,78000,3,1,2,1602,1087,515,2,1
40000,8,2,384000,1,1,3,1602,1087,515,2,1
40000,8,2,100000,2,1,3,1602,1087,515,2,1
30000,11,2,75000,2,1,3,1278,764,515,2,2
25000,14,2,55000,2,1,3,1105,590,515,2,3
25225,13,2,70000,4,1,3,1120,605,515,2,2
40000,8,2,104000,5,1,3,1602,1087,515,2,1
40000,8,2,450000,5,1,3,1602,1087,515,2,1
30000,11,2,75000,6,1,3,1278,764,515,2,2
40000,8,2,165000,7,1,5,1602,1087,515,2,1
40000,8,2,80000,1,2,3,1602,1087,515,2,1
25000,14,2,91000,2,2,3,1105,590,515,2,3
24000,21,2,60000,4,2,3,745,230,515,2,4
40000,8,2,200400,1,3,2,1602,1087,515,2,1
40000,8,2,110000,2,3,3,1602,1087,515,2,1
25000,14,2,85000,2,3,3,1105,590,515,2,3
14400,22,2,75000,2,3,3,783,267,516,2,4
17000,19,2,55000,3,3,3,863,347,516,2,4
20000,16,2,85000,2,1,3,958,441,517,2,3
20000,16,2,100000,2,1,3,958,441,517,2,3
20000,16,2,125000,4,1,3,958,441,517,2,3
20000,16,1,33000,5,3,1,958,441,517,2,3
20000,16,2,51000,1,3,3,958,441,517,2,3
20000,16,2,70000,2,3,3,958,441,517,2,3
20000,16,2,80000,2,3,3,958,441,517,2,3
20000,16,2,50000,5,3,3,958,441,517,2,3
16000,21,2,86000,2,3,5,827,309,517,2,4
20000,16,2,40000,3,3,5,958,441,517,2,3
18000,19,2,55000,5,1,2,885,367,518,2,4
18000,19,2,100000,2,1,3,885,367,518,2,4
15000,22,2,52000,2,1,3,797,278,519,2,4
14000,24,2,65000,3,1,3,764,245,519,2,5
27500,12,2,82500,2,3,3,1200,680,519,2,2
32000,10,2,275000,1,1,3,1343,823,520,2,2
28000,12,2,170000,1,1,3,1213,693,520,2,2
32000,11,2,76000,6,1,3,1335,814,520,2,2
22000,15,2,105000,2,2,3,1020,500,520,2,3
25000,13,2,30000,2,3,3,1119,600,520,2,2
16000,20,2,60000,5,3,5,838,318,520,2,4
24000,14,2,71000,3,2,3,1088,567,521,2,3
25500,13,2,67000,4,3,3,1132,612,521,2,2
14225,23,1,142500,3,1,3,1080,558,522,2,5
26000,13,2,93000,2,3,2,1145,624,522,2,2
31000,11,2,56896,2,1,2,1312,789,523,2,2
20000,17,2,82000,2,1,2,955,432,523,2,3
32000,14,2,75000,2,1,2,1260,738,523,2,3
38500,11,2,65000,2,1,3,1503,980,523,2,2
20000,17,2,150000,2,1,3,955,432,523,2,3
31000,11,2,130000,5,2,2,1312,789,523,2,2
23800,14,2,140000,2,3,2,1071,549,523,2,3
20000,17,2,105000,3,3,2,955,432,523,2,3
27000,16,2,81000,2,3,3,1624,1101,523,2,3
20000,17,2,72000,2,3,3,955,432,523,2,3
20000,17,2,85000,4,3,5,955,432,523,2,3
40000,8,2,102000,2,1,3,1611,1087,524,2,1
25000,14,2,82000,2,1,3,1114,590,524,2,3
25000,14,2,110000,2,1,3,1114,590,524,2,3
40000,8,2,180000,5,1,3,1611,1087,524,2,1
40000,8,2,70000,7,1,3,1611,1087,524,2,1
25000,14,2,85000,3,1,4,1114,590,524,2,3
25000,14,2,130000,2,1,5,1114,590,524,2,3
40000,8,2,250000,5,1,5,1611,1087,524,2,1
23000,14,2,33000,4,3,2,1054,530,524,2,3
25000,14,2,135000,5,3,2,1114,590,524,2,3
25000,14,2,163000,1,3,3,1114,590,524,2,3
40000,8,2,180000,2,3,3,1611,1087,524,2,1
40000,8,2,140000,2,3,3,1611,1087,524,2,1
32325,10,2,82000,2,1,3,1356,831,525,2,2
23000,15,2,58000,2,1,3,1047,522,525,2,3
30000,13,2,95000,5,1,3,1246,719,526,2,2
30000,15,2,69456,2,3,3,864,339,526,2,3
16000,21,2,120000,5,1,2,836,309,527,2,4
24000,14,2,50000,1,1,3,1080,553,527,2,3
24000,14,2,100110,5,2,2,1080,553,527,2,3
16000,21,2,200000,2,3,2,836,309,527,2,4
18000,19,2,43000,6,3,3,895,367,527,2,4
32000,10,2,60000,5,1,3,1352,823,529,2,2
20000,17,1,40000,2,2,3,1396,867,529,2,3
20000,17,1,70000,5,3,3,1396,867,529,2,3
29000,12,2,62500,5,3,2,1246,718,529,2,2
30000,11,1,146332,2,1,3,1972,1441,530,2,2
38500,9,1,170000,5,1,3,2414,1883,530,2,1
35000,13,2,119000,2,1,3,947,417,530,2,2
16700,21,1,55000,2,2,1,853,323,530,2,4
28000,19,2,41600,1,3,3,814,283,530,2,4
30000,11,1,190000,5,1,2,1945,1414,531,2,2
31500,11,2,120000,2,1,3,1333,802,531,2,2
11000,27,2,65000,2,3,3,709,177,531,2,5
20000,17,2,250000,1,1,2,964,432,532,2,3
22500,15,2,85000,1,1,3,1043,511,532,2,3
20000,17,2,110000,2,1,3,964,432,532,2,3
20000,17,2,100000,5,1,3,964,432,532,2,3
18500,19,2,42000,6,1,5,910,378,532,2,4
20000,17,2,45000,5,3,2,964,432,532,2,3
20000,17,2,75000,4,3,3,964,432,532,2,3
20000,17,2,92000,5,3,3,964,432,532,2,3
20000,17,2,78000,5,3,3,964,432,532,2,3
34000,11,2,220000,2,1,2,1398,865,533,2,2
40000,8,2,72500,2,1,3,1620,1087,533,2,1
28700,12,2,92000,2,1,3,1243,710,533,2,2
25000,14,2,72000,5,1,3,1124,590,533,2,3
25000,14,1,35000,1,3,2,1124,590,533,2,3
25000,14,2,65000,1,3,2,1124,590,533,2,3
23400,14,2,83000,6,3,2,1072,539,533,2,3
34000,10,2,85000,2,3,3,1407,874,533,2,2
16800,21,2,28000,6,3,3,858,325,533,2,4
30000,11,2,208000,2,1,2,1286,752,534,2,2
40000,9,2,115000,3,1,2,1604,1070,534,2,1
40000,9,2,200000,2,1,3,1604,1070,534,2,1
21000,16,2,90000,2,1,3,996,463,534,2,3
26600,13,2,70000,4,1,3,1172,638,534,2,2
19200,18,2,60000,4,1,3,936,402,534,2,4
16800,20,1,50000,1,3,2,1070,536,534,2,4
34000,10,2,130000,2,3,2,1407,873,534,2,2
40000,9,2,100000,2,3,3,1604,1070,534,2,1
17000,19,2,39000,5,3,3,881,347,534,2,4
35000,12,2,97000,3,1,2,1401,866,535,2,2
29000,12,1,126000,2,2,3,1892,1357,535,2,2
35000,11,2,72000,2,3,3,1412,877,535,2,2
29400,12,2,195000,2,1,3,1263,727,536,2,2
35000,13,2,109000,4,3,2,1520,984,536,2,2
30000,12,2,200000,2,1,2,1279,742,537,2,2
30000,12,2,28000,1,1,3,1279,742,537,2,2
30000,12,2,98000,2,1,3,1279,742,537,2,2
30000,12,2,95000,2,1,3,1279,742,537,2,2
18000,19,2,100000,2,1,3,904,367,537,2,4
12500,27,2,51000,2,1,3,739,202,537,2,5
30000,12,2,122000,6,1,3,1279,742,537,2,2
30000,12,2,75000,1,1,5,1279,742,537,2,2
30000,12,2,75000,2,2,3,1279,742,537,2,2
30000,12,2,95000,2,3,2,1279,742,537,2,2
24000,14,2,85000,6,3,2,1090,553,537,2,3
30000,12,2,91768,6,3,2,1279,742,537,2,2
24000,14,2,20000,1,3,3,1090,553,537,2,3
30000,14,2,65000,2,1,3,1255,717,538,2,3
19000,18,2,75000,5,1,3,936,398,538,2,4
22775,15,2,93000,5,3,3,1056,517,538,2,3
40000,11,1,150000,2,1,3,2442,1902,539,2,2
21000,17,2,66000,2,1,3,992,453,539,2,3
21000,17,2,118000,2,1,5,992,453,539,2,3
12600,27,1,60000,4,3,3,1004,465,539,2,5
28800,17,2,75000,2,3,3,1160,621,539,2,3
26000,13,2,50000,6,1,3,1164,624,540,2,2
40000,8,2,120000,5,1,2,1729,1187,542,2,1
20000,17,2,180000,2,1,3,973,432,542,2,3
40000,8,2,156000,2,2,2,1629,1087,542,2,1
20000,17,2,72000,6,2,3,973,432,542,2,3
20000,17,2,30000,6,3,2,973,432,542,2,3
20000,17,2,53000,1,3,3,973,432,542,2,3
25000,14,2,137000,2,1,2,1133,590,543,2,3
25000,14,2,50000,5,3,3,1133,590,543,2,3
40000,9,2,106000,2,1,3,1614,1070,544,2,1
16000,22,2,112000,3,1,3,841,297,544,2,4
40000,9,2,125000,1,3,3,1614,1070,544,2,1
20000,18,2,150000,2,1,3,965,419,546,2,4
20000,18,2,26000,2,1,5,965,419,546,2,4
40000,12,2,125000,2,1,5,1536,990,546,2,2
20000,18,2,40000,1,3,5,965,419,546,2,4
19000,18,2,66300,4,1,2,945,398,547,2,4
20000,18,2,36000,6,1,2,965,418,547,2,4
30000,12,2,73000,6,1,2,1289,742,547,2,2
24000,14,2,150000,6,1,2,1100,553,547,2,3
24000,14,2,110000,2,3,2,1100,553,547,2,3
30000,12,2,184000,4,3,2,1289,742,547,2,2
30000,12,2,65000,1,3,3,1289,742,547,2,2
30000,12,2,60000,2,3,3,1289,742,547,2,2
30000,12,2,85000,5,3,3,1289,742,547,2,2
26375,13,2,95000,5,1,3,1181,633,548,2,2
32000,11,2,110000,3,1,2,1364,814,549,2,2
25000,27,2,171000,5,1,2,749,199,549,2,5
25000,14,2,68000,2,1,3,1125,576,549,2,3
35000,10,2,43000,3,1,3,1448,900,549,2,2
35000,14,2,134400,4,1,3,1376,827,549,2,3
32000,11,2,80000,5,1,3,1363,814,549,2,2
25000,14,2,130000,5,1,3,1125,576,549,2,3
21000,17,2,56000,1,2,3,1002,453,549,2,3
25000,14,2,216000,2,2,3,1125,576,549,2,3
35000,10,2,140000,6,2,3,1448,900,549,2,2
29600,12,1,98700,1,3,2,1282,732,549,2,2
15000,23,1,70000,2,1,3,1138,588,550,2,5
15000,23,1,90000,2,1,3,1138,588,550,2,5
22575,14,2,200000,2,1,2,1071,520,550,2,3
40000,9,1,200000,1,1,3,2508,1957,551,2,1
40000,9,1,127000,1,1,3,2508,1957,551,2,1
24000,13,2,180000,2,1,3,1126,576,551,2,2
40000,9,1,105500,3,3,3,2508,1957,551,2,1
22000,14,2,60000,6,1,2,1072,520,552,2,3
28000,13,2,269285,5,1,3,1223,671,552,2,2
26350,14,2,145000,2,3,2,1175,622,552,2,3
32000,12,2,45000,3,3,3,31396,30844,552,2,2
19375,16,2,143520,5,1,2,980,427,553,2,3
30000,12,1,80000,6,1,3,1958,1404,554,2,2
40000,9,2,166250,5,1,3,1624,1070,554,2,1
40000,11,2,104000,5,3,4,1693,1139,554,2,2
23800,17,2,53000,1,1,2,1069,514,555,2,3
15500,20,2,44990,5,1,2,863,308,555,2,4
20000,18,1,106606,1,1,2,975,419,556,2,4
20000,18,2,49000,2,1,3,975,419,556,2,4
20000,18,2,25000,2,3,3,975,419,556,2,4
20000,18,2,60000,2,3,3,975,419,556,2,4
20000,18,2,130000,5,3,3,975,419,556,2,4
20000,18,2,67000,2,3,5,975,419,556,2,4
30000,12,1,100000,1,1,2,1299,742,557,2,2
30000,12,2,110000,1,1,3,1299,742,557,2,2
30000,12,2,98000,1,1,3,1299,742,557,2,2
30000,12,2,98000,2,1,3,1299,742,557,2,2
30000,12,2,230000,2,1,3,1299,742,557,2,2
30000,12,2,100000,3,1,3,1299,742,557,2,2
30000,12,2,102000,3,2,3,1299,742,557,2,2
33600,11,2,75000,1,3,2,1412,855,557,2,2
30000,12,2,110000,2,3,2,1299,742,557,2,2
33600,11,2,90000,2,3,3,1412,855,557,2,2
30000,12,2,65000,6,3,3,1299,742,557,2,2
21000,17,1,68000,1,2,4,1466,908,558,2,3
33700,11,2,108000,2,3,2,1416,858,558,2,2
13200,27,2,91000,2,3,3,770,213,558,2,5
39000,12,2,240000,5,3,3,1523,965,558,2,2
35000,10,2,100800,2,1,2,1459,900,559,2,2
35000,10,2,65000,1,1,3,1459,900,559,2,2
35000,10,2,75000,2,1,3,1459,900,559,2,2
11575,27,2,63000,2,1,3,746,186,559,2,5
25000,14,2,52000,5,1,3,1135,576,559,2,3
35000,10,2,150000,5,1,3,1459,900,559,2,2
21000,17,2,77000,5,1,3,1012,453,559,2,3
22000,16,2,107200,6,1,3,1044,485,559,2,3
